행정구역(시군구)별,성별,연령별,인구 (명)
 하남시,계,65 - 69세,13500
 하남시,계,70 - 74세,9373.5
 하남시,계,75 - 79세,5883.5
 하남시,계,80세 이상,6318.5
 하남시,계,80 - 84세,3571
 하남시,계,85세 이상,2747.5
 하남시,계,85 - 89세,1793.5
 하남시,계,90 - 94세,732
 하남시,계,95 - 99세,191
 하남시,계,100세 이상,31
 하남시,남자,계,141222
 하남시,남자,0 - 4세,6957.5
 하남시,남자,5 - 9세,8341.5
 하남시,남자,10 - 14세,6643
 하남시,남자,15 - 19세,5805
 하남시,남자,20 - 24세,7638.5
 하남시,남자,25 - 29세,9909.5
 하남시,남자,30 - 34세,10363.5
 하남시,남자,35 - 39세,14015
 하남시,남자,40 - 44세,13534.5
 하남시,남자,45 - 49세,12139
 하남시,남자,50 - 54세,10138.5
 하남시,남자,55 - 59세,9994
 하남시,남자,60 - 64세,9447
 하남시,남자,65 - 69세,6599.5
 하남시,남자,70 - 74세,4832.5
 하남시,남자,75 - 79세,2779
 하남시,남자,80세 이상,2084.5
 하남시,남자,80 - 84세,1393.5
 하남시,남자,85세 이상,691
 하남시,남자,85 - 89세,480.5
 하남시,남자,90 - 94세,157
 하남시,남자,95 - 99세,47.5
 하남시,남자,100세 이상,6
 하남시,여자,계,139719
 하남시,여자,0 - 4세,6512
 하남시,여자,5 - 9세,8090
 하남시,여자,10 - 14세,6345
 하남시,여자,15 - 19세,5550.5
 하남시,여자,20 - 24세,7265.5
 하남시,여자,25 - 29세,9377.5
 하남시,여자,30 - 34세,10151
 하남시,여자,35 - 39세,13684.5
 하남시,여자,40 - 44세,12388.5
 하남시,여자,45 - 49세,10841
 하남시,여자,50 - 54세,10117.5
 하남시,여자,55 - 59세,10505
 하남시,여자,60 - 64세,10111
 하남시,여자,65 - 69세,6900.5
 하남시,여자,70 - 74세,4541
 하남시,여자,75 - 79세,3104.5
 하남시,여자,80세 이상,4234
 하남시,여자,80 - 84세,2177.5
 하남시,여자,85세 이상,2056.5
 하남시,여자,85 - 89세,1313
 하남시,여자,90 - 94세,575
 하남시,여자,95 - 99세,143.5
 하남시,여자,100세 이상,25
 용인시,계,계,1059737.5
 용인시,계,0 - 4세,42902.5
 용인시,계,5 - 9세,60129.5
 용인시,계,10 - 14세,61097
 용인시,계,15 - 19세,60678.5
 용인시,계,20 - 24세,68583.5
 용인시,계,25 - 29세,65815.5
 용인시,계,30 - 34세,61184
 용인시,계,35 - 39세,85379
 용인시,계,40 - 44세,94790.5
 용인시,계,45 - 49세,103690.5
 용인시,계,50 - 54세,88011
 용인시,계,55 - 59세,71772
 용인시,계,60 - 64세,58515.5
 용인시,계,65 - 69세,42907
 용인시,계,70 - 74세,36036.5
 용인시,계,75 - 79세,27891.5
 용인시,계,80세 이상,30353.5
 용인시,계,80 - 84세,17788.5
 용인시,계,85세 이상,12565
 용인시,계,85 - 89세,8554.5
 용인시,계,90 - 94세,3153.5
 용인시,계,95 - 99세,753
 용인시,계,100세 이상,104
 용인시,남자,계,525759.5
 용인시,남자,0 - 4세,21995
 용인시,남자,5 - 9세,30708.5
 용인시,남자,10 - 14세,31370.5
 용인시,남자,15 - 19세,31213
 용인시,남자,20 - 24세,35256
 용인시,남자,25 - 29세,34368
 용인시,남자,30 - 34세,30393
 용인시,남자,35 - 39세,41820.5
 용인시,남자,40 - 44세,46251
 용인시,남자,45 - 49세,51859
 용인시,남자,50 - 54세,44552.5
 용인시,남자,55 - 59세,36747
 용인시,남자,60 - 64세,28544
 용인시,남자,65 - 69세,19573.5
 용인시,남자,70 - 74세,16306.5
 용인시,남자,75 - 79세,12950
 용인시,남자,80세 이상,11851.5
 용인시,남자,80 - 84세,7745.5
 용인시,남자,85세 이상,4106
 용인시,남자,85 - 89세,3084
 용인시,남자,90 - 94세,845
 용인시,남자,95 - 99세,162
 용인시,남자,100세 이상,15
 용인시,여자,계,533978
 용인시,여자,0 - 4세,20907.5
 용인시,여자,5 - 9세,29421
 용인시,여자,10 - 14세,29726.5
 용인시,여자,15 - 19세,29465.5
 용인시,여자,20 - 24세,33327.5
 용인시,여자,25 - 29세,31447.5
 용인시,여자,30 - 34세,30791
 용인시,여자,35 - 39세,43558.5
 용인시,여자,40 - 44세,48539.5
 용인시,여자,45 - 49세,51831.5
 용인시,여자,50 - 54세,43458.5
 용인시,여자,55 - 59세,35025
 용인시,여자,60 - 64세,29971.5
 용인시,여자,65 - 69세,23333.5
 용인시,여자,70 - 74세,19730
 용인시,여자,75 - 79세,14941.5
 용인시,여자,80세 이상,18502
 용인시,여자,80 - 84세,10043
 용인시,여자,85세 이상,8459
 용인시,여자,85 - 89세,5470.5
 용인시,여자,90 - 94세,2308.5
 용인시,여자,95 - 99세,591
 용인시,여자,100세 이상,89
 처인구,계,계,253857.5
 처인구,계,0 - 4세,9375.5
 처인구,계,5 - 9세,12388
 처인구,계,10 - 14세,12233
 처인구,계,15 - 19세,12898
 처인구,계,20 - 24세,17089.5
 처인구,계,25 - 29세,16660
 처인구,계,30 - 34세,14624
 처인구,계,35 - 39세,19595
 처인구,계,40 - 44세,20510.5
 처인구,계,45 - 49세,22470.5
 처인구,계,50 - 54세,21774.5
 처인구,계,55 - 59세,20684
 처인구,계,60 - 64세,17595.5
 처인구,계,65 - 69세,12063.5
 처인구,계,70 - 74세,8784
 처인구,계,75 - 79세,6840.5
 처인구,계,80세 이상,8271.5
 처인구,계,80 - 84세,4709.5
 처인구,계,85세 이상,3562
 처인구,계,85 - 89세,2469
 처인구,계,90 - 94세,874
 처인구,계,95 - 99세,196
 처인구,계,100세 이상,23
 처인구,남자,계,130011
 처인구,남자,0 - 4세,4801
 처인구,남자,5 - 9세,6310.5
 처인구,남자,10 - 14세,6361
 처인구,남자,15 - 19세,6794
 처인구,남자,20 - 24세,9084.5
 처인구,남자,25 - 29세,9191
 처인구,남자,30 - 34세,7844
 처인구,남자,35 - 39세,10185.5
 처인구,남자,40 - 44세,10787
 처인구,남자,45 - 49세,11829
 처인구,남자,50 - 54세,11166
 처인구,남자,55 - 59세,10770
 처인구,남자,60 - 64세,8966
 처인구,남자,65 - 69세,5878.5
 처인구,남자,70 - 74세,4239
 처인구,남자,75 - 79세,2971
 처인구,남자,80세 이상,2833
 처인구,남자,80 - 84세,1824
 처인구,남자,85세 이상,1009
 처인구,남자,85 - 89세,775.5
 처인구,남자,90 - 94세,193
 처인구,남자,95 - 99세,38
 처인구,남자,100세 이상,2.5
 처인구,여자,계,123846.5
 처인구,여자,0 - 4세,4574.5
 처인구,여자,5 - 9세,6077.5
 처인구,여자,10 - 14세,5872
 처인구,여자,15 - 19세,6104
 처인구,여자,20 - 24세,8005
 처인구,여자,25 - 29세,7469
 처인구,여자,30 - 34세,6780
 처인구,여자,35 - 39세,9409.5
 처인구,여자,40 - 44세,9723.5
 처인구,여자,45 - 49세,10641.5
 처인구,여자,50 - 54세,10608.5
 처인구,여자,55 - 59세,9914
 처인구,여자,60 - 64세,8629.5
 처인구,여자,65 - 69세,6185
 처인구,여자,70 - 74세,4545
 처인구,여자,75 - 79세,3869.5
 처인구,여자,80세 이상,5438.5
 처인구,여자,80 - 84세,2885.5
 처인구,여자,85세 이상,2553
 처인구,여자,85 - 89세,1693.5
 처인구,여자,90 - 94세,681
 처인구,여자,95 - 99세,158
 처인구,여자,100세 이상,20.5
 기흥구,계,계,436038
 기흥구,계,0 - 4세,18361.5
 기흥구,계,5 - 9세,25927
 기흥구,계,10 - 14세,26049
 기흥구,계,15 - 19세,25100.5
 기흥구,계,20 - 24세,28251.5
 기흥구,계,25 - 29세,26784.5
 기흥구,계,30 - 34세,24910.5
 기흥구,계,35 - 39세,35800.5
 기흥구,계,40 - 44세,39931.5
 기흥구,계,45 - 49세,43713
 기흥구,계,50 - 54세,36032
 기흥구,계,55 - 59세,28134
 기흥구,계,60 - 64세,22696.5
 기흥구,계,65 - 69세,16777.5
 기흥구,계,70 - 74세,14434
 기흥구,계,75 - 79세,11126.5
 기흥구,계,80세 이상,12008
 기흥구,계,80 - 84세,7060.5
 기흥구,계,85세 이상,4947.5
 기흥구,계,85 - 89세,3333.5
 기흥구,계,90 - 94세,1259
 기흥구,계,95 - 99세,308.5
 기흥구,계,100세 이상,46.5
 기흥구,남자,계,215319
 기흥구,남자,0 - 4세,9498.5
 기흥구,남자,5 - 9세,13248
 기흥구,남자,10 - 14세,13393.5
 기흥구,남자,15 - 19세,12910
 기흥구,남자,20 - 24세,14459
 기흥구,남자,25 - 29세,13992
 기흥구,남자,30 - 34세,12307.5
 기흥구,남자,35 - 39세,17340
 기흥구,남자,40 - 44세,19400
 기흥구,남자,45 - 49세,21648
 기흥구,남자,50 - 54세,18151
 기흥구,남자,55 - 59세,14239
 기흥구,남자,60 - 64세,10835.5
 기흥구,남자,65 - 69세,7516.5
 기흥구,남자,70 - 74세,6439.5
 기흥구,남자,75 - 79세,5167
 기흥구,남자,80세 이상,4774
 기흥구,남자,80 - 84세,3068.5
 기흥구,남자,85세 이상,1705.5
 기흥구,남자,85 - 89세,1274.5
 기흥구,남자,90 - 94세,354
 기흥구,남자,95 - 99세,66.5
 기흥구,남자,100세 이상,10.5
 기흥구,여자,계,220719
 기흥구,여자,0 - 4세,8863
 기흥구,여자,5 - 9세,12679
 기흥구,여자,10 - 14세,12655.5
 기흥구,여자,15 - 19세,12190.5
 기흥구,여자,20 - 24세,13792.5
 기흥구,여자,25 - 29세,12792.5
 기흥구,여자,30 - 34세,12603
 기흥구,여자,35 - 39세,18460.5
 기흥구,여자,40 - 44세,20531.5
 기흥구,여자,45 - 49세,22065
 기흥구,여자,50 - 54세,17881
 기흥구,여자,55 - 59세,13895
 기흥구,여자,60 - 64세,11861
 기흥구,여자,65 - 69세,9261
 기흥구,여자,70 - 74세,7994.5
 기흥구,여자,75 - 79세,5959.5
 기흥구,여자,80세 이상,7234
 기흥구,여자,80 - 84세,3992
 기흥구,여자,85세 이상,3242
 기흥구,여자,85 - 89세,2059
 기흥구,여자,90 - 94세,905
 기흥구,여자,95 - 99세,242
 기흥구,여자,100세 이상,36
 수지구,계,계,369842
 수지구,계,0 - 4세,15165.5
 수지구,계,5 - 9세,21814.5
 수지구,계,10 - 14세,22815
 수지구,계,15 - 19세,22680
 수지구,계,20 - 24세,23242.5
 수지구,계,25 - 29세,22371
 수지구,계,30 - 34세,21649.5
 수지구,계,35 - 39세,29983.5
 수지구,계,40 - 44세,34348.5
 수지구,계,45 - 49세,37507
 수지구,계,50 - 54세,30204.5
 수지구,계,55 - 59세,22954
 수지구,계,60 - 64세,18223.5
 수지구,계,65 - 69세,14066
 수지구,계,70 - 74세,12818.5
 수지구,계,75 - 79세,9924.5
 수지구,계,80세 이상,10074
 수지구,계,80 - 84세,6018.5
 수지구,계,85세 이상,4055.5
 수지구,계,85 - 89세,2752
 수지구,계,90 - 94세,1020.5
 수지구,계,95 - 99세,248.5
 수지구,계,100세 이상,34.5
 수지구,남자,계,180429.5
 수지구,남자,0 - 4세,7695.5
 수지구,남자,5 - 9세,11150
 수지구,남자,10 - 14세,11616
 수지구,남자,15 - 19세,11509
 수지구,남자,20 - 24세,11712.5
 수지구,남자,25 - 29세,11185
 수지구,남자,30 - 34세,10241.5
 수지구,남자,35 - 39세,14295
 수지구,남자,40 - 44세,16064
 수지구,남자,45 - 49세,18382
 수지구,남자,50 - 54세,15235.5
 수지구,남자,55 - 59세,11738
 수지구,남자,60 - 64세,8742.5
 수지구,남자,65 - 69세,6178.5
 수지구,남자,70 - 74세,5628
 수지구,남자,75 - 79세,4812
 수지구,남자,80세 이상,4244.5
 수지구,남자,80 - 84세,2853
 수지구,남자,85세 이상,1391.5
 수지구,남자,85 - 89세,1034
 수지구,남자,90 - 94세,298
 수지구,남자,95 - 99세,57.5
 수지구,남자,100세 이상,2
 수지구,여자,계,189412.5
 수지구,여자,0 - 4세,7470
 수지구,여자,5 - 9세,10664.5
 수지구,여자,10 - 14세,11199
 수지구,여자,15 - 19세,11171
 수지구,여자,20 - 24세,11530
 수지구,여자,25 - 29세,11186
 수지구,여자,30 - 34세,11408
 수지구,여자,35 - 39세,15688.5
 수지구,여자,40 - 44세,18284.5
 수지구,여자,45 - 49세,19125
 수지구,여자,50 - 54세,14969
 수지구,여자,55 - 59세,11216
 수지구,여자,60 - 64세,9481
 수지구,여자,65 - 69세,7887.5
 수지구,여자,70 - 74세,7190.5
 수지구,여자,75 - 79세,5112.5
 수지구,여자,80세 이상,5829.5
 수지구,여자,80 - 84세,3165.5
 수지구,여자,85세 이상,2664
 수지구,여자,85 - 89세,1718
 수지구,여자,90 - 94세,722.5
 수지구,여자,95 - 99세,191
 수지구,여자,100세 이상,32.5
 파주시,계,계,456020
 파주시,계,0 - 4세,19120.5
 파주시,계,5 - 9세,25675
 파주시,계,10 - 14세,24715.5
 파주시,계,15 - 19세,23991
 파주시,계,20 - 24세,26448
 파주시,계,25 - 29세,29380
 파주시,계,30 - 34세,29706.5
 파주시,계,35 - 39세,37331
 파주시,계,40 - 44세,37658
 파주시,계,45 - 49세,41591
 파주시,계,50 - 54세,37092
 파주시,계,55 - 59세,33248.5
 파주시,계,60 - 64세,28223
 파주시,계,65 - 69세,18327
 파주시,계,70 - 74세,15104.5
 파주시,계,75 - 79세,13028.5
 파주시,계,80세 이상,15380
 파주시,계,80 - 84세,9100.5
 파주시,계,85세 이상,6279.5
 파주시,계,85 - 89세,4347.5
 파주시,계,90 - 94세,1541.5
 파주시,계,95 - 99세,342.5
 파주시,계,100세 이상,48
 파주시,남자,계,231387.5
 파주시,남자,0 - 4세,9787
 파주시,남자,5 - 9세,13066.5
 파주시,남자,10 - 14세,12641.5
 파주시,남자,15 - 19세,12470
 파주시,남자,20 - 24세,14137
 파주시,남자,25 - 29세,15324
 파주시,남자,30 - 34세,16000
 파주시,남자,35 - 39세,19579.5
 파주시,남자,40 - 44세,19216.5
 파주시,남자,45 - 49세,21488.5
 파주시,남자,50 - 54세,19548.5
 파주시,남자,55 - 59세,17312
 파주시,남자,60 - 64세,14217.5
 파주시,남자,65 - 69세,8853.5
 파주시,남자,70 - 74세,6890.5
 파주시,남자,75 - 79세,5475.5
 파주시,남자,80세 이상,5379.5
 파주시,남자,80 - 84세,3500
 파주시,남자,85세 이상,1879.5
 파주시,남자,85 - 89세,1414
 파주시,남자,90 - 94세,376
 파주시,남자,95 - 99세,75.5
 파주시,남자,100세 이상,14
 파주시,여자,계,224632.5
 파주시,여자,0 - 4세,9333.5
 파주시,여자,5 - 9세,12608.5
 파주시,여자,10 - 14세,12074
 파주시,여자,15 - 19세,11521
 파주시,여자,20 - 24세,12311
 파주시,여자,25 - 29세,14056
 파주시,여자,30 - 34세,13706.5
 파주시,여자,35 - 39세,17751.5
 파주시,여자,40 - 44세,18441.5
 파주시,여자,45 - 49세,20102.5
 파주시,여자,50 - 54세,17543.5
 파주시,여자,55 - 59세,15936.5
 파주시,여자,60 - 64세,14005.5
 파주시,여자,65 - 69세,9473.5
 파주시,여자,70 - 74세,8214
 파주시,여자,75 - 79세,7553
 파주시,여자,80세 이상,10000.5
 파주시,여자,80 - 84세,5600.5
 파주시,여자,85세 이상,4400
 파주시,여자,85 - 89세,2933.5
 파주시,여자,90 - 94세,1165.5
 파주시,여자,95 - 99세,267
 파주시,여자,100세 이상,34
 이천시,계,계,215667.5
 이천시,계,0 - 4세,8421
 이천시,계,5 - 9세,10984
 이천시,계,10 - 14세,10804.5
 이천시,계,15 - 19세,11624.5
 이천시,계,20 - 24세,13425.5
 이천시,계,25 - 29세,15913.5
 이천시,계,30 - 34세,14146
 이천시,계,35 - 39세,16369.5
 이천시,계,40 - 44세,16704.5
 이천시,계,45 - 49세,17770
 이천시,계,50 - 54세,17656
 이천시,계,55 - 59세,17085.5
 이천시,계,60 - 64세,14902.5
 이천시,계,65 - 69세,9656.5
 이천시,계,70 - 74세,6992.5
 이천시,계,75 - 79세,5805
 이천시,계,80세 이상,7406.5
 이천시,계,80 - 84세,4326
 이천시,계,85세 이상,3080.5
 이천시,계,85 - 89세,2188
 이천시,계,90 - 94세,702
 이천시,계,95 - 99세,170.5
 이천시,계,100세 이상,20
 이천시,남자,계,111335.5
 이천시,남자,0 - 4세,4350.5
 이천시,남자,5 - 9세,5681
 이천시,남자,10 - 14세,5582.5
 이천시,남자,15 - 19세,6083
 이천시,남자,20 - 24세,7331.5
 이천시,남자,25 - 29세,9227
 이천시,남자,30 - 34세,7446.5
 이천시,남자,35 - 39세,8830.5
 이천시,남자,40 - 44세,8446
 이천시,남자,45 - 49세,9364.5
 이천시,남자,50 - 54세,9091.5
 이천시,남자,55 - 59세,8895
 이천시,남자,60 - 64세,7732
 이천시,남자,65 - 69세,4807
 이천시,남자,70 - 74세,3396
 이천시,남자,75 - 79세,2493
 이천시,남자,80세 이상,2578
 이천시,남자,80 - 84세,1671
 이천시,남자,85세 이상,907
 이천시,남자,85 - 89세,698.5
 이천시,남자,90 - 94세,165.5
 이천시,남자,95 - 99세,38
 이천시,남자,100세 이상,5
 이천시,여자,계,104332
 이천시,여자,0 - 4세,4070.5
 이천시,여자,5 - 9세,5303
 이천시,여자,10 - 14세,5222
 이천시,여자,15 - 19세,5541.5
 이천시,여자,20 - 24세,6094
 이천시,여자,25 - 29세,6686.5
 이천시,여자,30 - 34세,6699.5
 이천시,여자,35 - 39세,7539
 이천시,여자,40 - 44세,8258.5
 이천시,여자,45 - 49세,8405.5
 이천시,여자,50 - 54세,8564.5
 이천시,여자,55 - 59세,8190.5
 이천시,여자,60 - 64세,7170.5
 이천시,여자,65 - 69세,4849.5
 이천시,여자,70 - 74세,3596.5
 이천시,여자,75 - 79세,3312
 이천시,여자,80세 이상,4828.5
 이천시,여자,80 - 84세,2655
 이천시,여자,85세 이상,2173.5
 이천시,여자,85 - 89세,1489.5
 이천시,여자,90 - 94세,536.5
 이천시,여자,95 - 99세,132.5
 이천시,여자,100세 이상,15
 안성시,계,계,183828
 안성시,계,0 - 4세,5974
 안성시,계,5 - 9세,8513
 안성시,계,10 - 14세,8786.5
 안성시,계,15 - 19세,9313.5
 안성시,계,20 - 24세,11145.5
 안성시,계,25 - 29세,10769
 안성시,계,30 - 34세,9973.5
 안성시,계,35 - 39세,13227
 안성시,계,40 - 44세,14067
 안성시,계,45 - 49세,15654.5
 안성시,계,50 - 54세,15526.5
 안성시,계,55 - 59세,15272
 안성시,계,60 - 64세,14092
 안성시,계,65 - 69세,9880
 안성시,계,70 - 74세,7280.5
 안성시,계,75 - 79세,6060
 안성시,계,80세 이상,8293.5
 안성시,계,80 - 84세,4834
 안성시,계,85세 이상,3459.5
 안성시,계,85 - 89세,2489.5
 안성시,계,90 - 94세,768.5
 안성시,계,95 - 99세,181.5
 안성시,계,100세 이상,20
 안성시,남자,계,94564.5
 안성시,남자,0 - 4세,3081.5
 안성시,남자,5 - 9세,4357.5
 안성시,남자,10 - 14세,4524.5
 안성시,남자,15 - 19세,4861.5
 안성시,남자,20 - 24세,5927.5
 안성시,남자,25 - 29세,6130.5
 안성시,남자,30 - 34세,5468.5
 안성시,남자,35 - 39세,7152.5
 안성시,남자,40 - 44세,7509
 안성시,남자,45 - 49세,8336
 안성시,남자,50 - 54세,8272
 안성시,남자,55 - 59세,8010
 안성시,남자,60 - 64세,7148
 안성시,남자,65 - 69세,4936.5
 안성시,남자,70 - 74세,3496.5
 안성시,남자,75 - 79세,2569.5
 안성시,남자,80세 이상,2783
 안성시,남자,80 - 84세,1836
 안성시,남자,85세 이상,947
 안성시,남자,85 - 89세,760
 안성시,남자,90 - 94세,144.5
 안성시,남자,95 - 99세,39.5
 안성시,남자,100세 이상,3
 안성시,여자,계,89263.5
 안성시,여자,0 - 4세,2892.5
 안성시,여자,5 - 9세,4155.5
 안성시,여자,10 - 14세,4262
 안성시,여자,15 - 19세,4452
 안성시,여자,20 - 24세,5218
 안성시,여자,25 - 29세,4638.5
 안성시,여자,30 - 34세,4505
 안성시,여자,35 - 39세,6074.5
 안성시,여자,40 - 44세,6558
 안성시,여자,45 - 49세,7318.5
 안성시,여자,50 - 54세,7254.5
 안성시,여자,55 - 59세,7262
 안성시,여자,60 - 64세,6944
 안성시,여자,65 - 69세,4943.5
 안성시,여자,70 - 74세,3784
 안성시,여자,75 - 79세,3490.5
 안성시,여자,80세 이상,5510.5
 안성시,여자,80 - 84세,2998
